bid_id,bidder_id,auction,merchandise,device,time,country,ip,url
173991,2271fe5b01f9b8f9d8409014ae4511524grmq,dqfxe,mobile,phone314,9759785526315789,sa,4.46.169.93,e2tgb0qbpriyk31
174445,41ac3ba487f2095eb96512e766bc5d3243z79,w01v5,jewelry,phone97,9759787368421052,za,255.93.9.139,4lu45abxmkmdgkp
175172,6b09f3376045ebad1504abe3b05c9c943aezq,3boba,jewelry,phone111,9759790157894736,in,35.45.2.251,n87ib5vpvhpg7dl
177137,8dac2b259fd1c6d1120e519fb1ac14fbqvax8,im3yk,jewelry,phone26,9759797315789473,np,65.64.229.204,jht9jubujtjpwth
177450,990db0dcdb665fb8fda5845b3e5d63082mbqq,jefix,home goods,phone210,9759798578947368,in,242.165.252.169,vasstdc27m7nks3
177536,0ad17aa9111f657d71cd3005599afc24fd44y,gi05a,mobile,phone209,9759798842105263,in,9.164.177.173,vasstdc27m7nks3
179463,77f0bd275f68e66fd99b3f62669933edbzw86,qmkm4,jewelry,phone90,9759806052631578,it,107.42.1.173,2hh58xvku7lxy69
179824,aa5f360084278b35d746fa6af3a7a1a5ra3xe,j4ri3,home goods,phone246,9759807473684210,lb,59.109.211.163,vasstdc27m7nks3
179884,dbd340def489066ae13ffa5cd68e6d2917li7,4tuo8,jewelry,phone20,9759807736842105,az,206.130.49.198,zo61gdaadgg4kir
184579,a6ec153fc7002cfd929b9f7199914cf75upgt,ht9lw,sporting goods,phone46,9759826105263157,il,43.132.154.94,mtg1oncbpxdf2bg
185402,383fb0bd288eee29232a63f3a7a94ba7l7473,lx703,jewelry,phone4,9759829368421052,in,40.134.160.56,vasstdc27m7nks3
185538,6c8ffec692e88d81e1b18d47818abb04v6llr,onkt6,home goods,phone272,9759829894736842,ng,68.171.95.214,vasstdc27m7nks3
185741,a58ace8b671a7531c88814bc86b2a34cf0crb,6xv6h,sporting goods,phone1295,9759830631578947,ke,85.119.22.166,vasstdc27m7nks3
185995,e8291466de91b0eb4e1515143c7f74dexy2yr,3vi4t,mobile,phone59,9759831578947368,ru,184.154.220.29,vasstdc27m7nks3
187692,afc65a97769ad735c0177058848c085ckqgvd,gi05a,sporting goods,phone22,9759838368421052,in,106.119.23.8,zaauz63obz7krpz
187971,f416aeaaafcbb66aabb77347776db008qw96o,im3yk,office equipment,phone53,9759839526315789,et,54.85.158.51,vgnbj0kmyin03lu
188068,c0980bb52468bd4645ee4ec055cff0eb3d1dd,3g8su,home goods,phone1075,9759839947368421,ke,50.84.126.93,dluh42n3ma4knjf
189869,a50f58ceb34c347c33e8b22f4470d928mwjew,jefix,sporting goods,phone4,9759847263157894,in,213.225.77.188,vasstdc27m7nks3
190222,713fa3177b9c9c7c92cc9f74b71e84db0tss4,gjknq,sporting goods,phone17,9759848684210526,in,240.43.83.38,hihqf5p5cempj4k
190488,cffb5f3c1f4ca815d0f643fcb2f2f316beod4,gfsi7,jewelry,phone263,9759849684210526,mx,238.48.41.117,ls13pcefv33wrp4
190749,a58ace8b671a7531c88814bc86b2a34cf0crb,296xp,sporting goods,phone54,9759850736842105,ke,238.13.10.244,vasstdc27m7nks3
191029,cffb5f3c1f4ca815d0f643fcb2f2f316beod4,4dyrq,jewelry,phone125,9759851842105263,in,232.50.189.20,enj5nt6zmk9ruct
191681,e646db4cf8584cc9607fa26470fd0297vz3hn,uuik1,sporting goods,phone150,9759854631578947,br,6.164.6.30,9i5d78uf5i8vaui
194000,47af7d7f611b9e407fb013e884bfcafe4gvnx,k51e0,jewelry,phone4,9759864210526315,ng,202.115.203.241,vasstdc27m7nks3
194671,67b022aa45aa24f305aa95b261512d9bw2orz,aiap1,sporting goods,phone4,9759866842105263,in,95.215.249.215,vasstdc27m7nks3
196258,ab7ca72b2babe5c89184cce26625a48dvlebr,6mzx6,home goods,phone4,9759873473684210,id,150.248.104.106,4bv86kq93qrhiao
197859,2419ed502cf6b4cc6feb0a47697a045b4gqiq,i1aya,mobile,phone212,9759879842105263,uk,124.196.132.141,rtme19l31lnlnmp
199279,a58ace8b671a7531c88814bc86b2a34cf0crb,8vle2,sporting goods,phone588,9759885578947368,id,47.26.163.208,9bwu64rc4fow5ir
199401,383fb0bd288eee29232a63f3a7a94ba7l7473,jefix,jewelry,phone91,9759886052631578,id,211.88.134.168,l09yo9j7qkwbe8n
200620,a58ace8b671a7531c88814bc86b2a34cf0crb,8wapy,sporting goods,phone300,9759890789473684,ke,34.165.42.23,vasstdc27m7nks3
201339,806cfdbc8b39a41f483b726cb04290b5upg0l,uuik1,sporting goods,phone63,9759893578947368,br,27.102.248.218,vasstdc27m7nks3
201738,0d8f88a469b37c741cb4dc02c39f9cd6kegig,c0jhr,office equipment,phone2,9759895105263157,sv,230.238.15.30,2ie6tpzaxrpjao5
202079,aa5f360084278b35d746fa6af3a7a1a5ra3xe,i1aya,home goods,phone262,9759896473684210,eu,194.90.54.116,vasstdc27m7nks3
202378,2875910af61db519ddecc749eaf149f4q4dmc,gfsi7,jewelry,phone554,9759897789473684,mx,22.165.18.56,fufi0eif2vxstn7
203396,b95dfc89719b287d7fdfa25a54ca9dfbxldxj,bqmsa,office equipment,phone318,9759901894736842,vn,78.126.39.23,vasstdc27m7nks3
208325,720e83e0413cc79dc2d1f97fe818aa27xsfbl,i1aya,home goods,phone446,9759921631578947,lv,24.8.137.194,ltrzfq97z977zf6
209308,5e9fae8fb44a50c285436949f7f00460wjvsb,4ganw,home goods,phone46,9759925631578947,fr,171.28.225.193,d0dzg519k8gz27q
210092,a0aeb6de8a21a5b776f63530ed753fdb34k7y,16g0z,jewelry,phone38,9759929052631578,in,121.159.187.49,7pik6dslet6mx1m
210212,e7bd8c579adda24d5cbab02d84999f3btlvm6,jefix,clothing,phone106,9759929526315789,sa,84.135.69.125,qrpoc66c07wygq7
211054,25a4ee3a528004bcf4f4bf62b9208a7dx96pt,lwo72,home goods,phone2,9759933052631578,ng,10.46.214.254,af95vem4i8q9vpc
211885,1af4685cda2979a608c4b6ad83473774qgicn,5h9tv,mobile,phone17,9759936368421052,in,59.11.17.34,f3bjh01x6zuyfzu
212907,6c8ffec692e88d81e1b18d47818abb04v6llr,vvb6h,home goods,phone296,9759940631578947,ke,49.190.136.232,vasstdc27m7nks3
214725,a58ace8b671a7531c88814bc86b2a34cf0crb,c8mny,sporting goods,phone36,9759948473684210,ng,203.101.160.240,vasstdc27m7nks3
215336,aa5f360084278b35d746fa6af3a7a1a5ra3xe,x0bn4,home goods,phone47,9759951052631578,ru,19.62.6.237,2nfz8sm5vj3lt58
215616,75339aea3f29d7d9a8d67ed3fe1c89c3owsq5,9iq87,sporting goods,phone2,9759952315789473,mx,95.46.113.146,9cdmzk7o3p68v55
220739,e3d0a636bf384a7ea8909f392891f37emm7zb,no273,mobile,phone28,9759974526315789,uk,8.219.162.61,i3hdwgvby8xmnvi
220780,5e8bf58291656ddd5fd2f71825565446aiopv,q0jqs,sporting goods,phone2,9759974736842105,ec,173.181.55.141,s4l7qx88qb1tl5m
220948,2412740e958e38cf409b9a7d1e4f6336p9rf6,fyli7,sporting goods,phone4,9759975526315789,ar,129.255.73.246,vasstdc27m7nks3
221849,b4259cbae2d1542752b49b96c544be2bxp8u2,a2q5w,office equipment,phone22,9759979263157894,tr,204.157.132.160,h5t9l2emrji92rl
222148,a58ace8b671a7531c88814bc86b2a34cf0crb,hi1nu,sporting goods,phone20,9759980526315789,ke,142.114.31.88,2k3mf8hzt1eqt7x
223564,6293977f00232d6df7e5b8897fa77b368obfb,7etdx,jewelry,phone6,9759987000000000,uk,124.196.132.141,j7pnt08geut6fof
225217,aa5f360084278b35d746fa6af3a7a1a5ra3xe,h1ko2,home goods,phone99,9759994421052631,tr,132.178.63.95,vasstdc27m7nks3
225887,86d8e1d1e76212d0b984180b3299b86867e7s,8irza,sporting goods,phone57,9759997421052631,in,95.51.199.60,tzq2p1fbt7zydoy
225892,d174177146370aacbd5ae107b6be78828tx3e,5bi3y,home goods,phone82,9759997421052631,jo,105.96.223.195,vasstdc27m7nks3
226026,8ab5f424b4fcc854c66b654e66e79c7diy0xs,ic5x5,jewelry,phone4,9759998052631578,in,197.254.68.127,vasstdc27m7nks3
226062,a58ace8b671a7531c88814bc86b2a34cf0crb,0jp67,sporting goods,phone3,9759998210526315,in,230.220.121.58,eu3a6ml60qv9cbx
227144,c2e1242ad5ea781923a08987d55365c69fii7,byib8,jewelry,phone534,9760003315789473,za,32.158.159.252,fgmuvj9ax3vj00z
227740,67232116a1e0c27b7bb6d308c2a8eb05etmnh,6kegp,mobile,phone22,9760006105263157,sa,214.31.50.176,zw866yreqesq77m
228079,a58ace8b671a7531c88814bc86b2a34cf0crb,j955h,sporting goods,phone45,9760007736842105,za,232.25.253.226,vasstdc27m7nks3
228306,a58ace8b671a7531c88814bc86b2a34cf0crb,16gks,sporting goods,phone4,9760008789473684,ng,202.115.203.241,vasstdc27m7nks3
228724,9b7ff1238a5ca561ab22ca7b6d7a56e0bsxml,5c9dv,mobile,phone3,9760010789473684,in,181.210.153.153,o4l6c6ndtad3q9e
229759,8dac2b259fd1c6d1120e519fb1ac14fbqvax8,uifmb,jewelry,phone75,9760015684210526,in,22.136.132.3,3sszv1l8qj0lgfs
232111,dd055846eb553ab8e953b084f2048d53bdqec,h1ko2,mobile,phone169,9760026842105263,tr,114.171.208.34,vasstdc27m7nks3
233541,e3d0a636bf384a7ea8909f392891f37emm7zb,tcaab,mobile,phone63,9760033947368421,ir,134.230.93.191,vasstdc27m7nks3
235078,051586c3297f5b992000048f3704550fxja6g,5ncij,home goods,phone35,9760041526315789,ng,163.108.18.112,65sdhpreihw7o8o
235136,6c8ffec692e88d81e1b18d47818abb04v6llr,h1ko2,home goods,phone16,9760041789473684,tr,46.57.174.183,a4182tjcr0qt5za
236781,dd055846eb553ab8e953b084f2048d53bdqec,f8iux,mobile,phone124,9760049894736842,rs,250.139.66.227,vasstdc27m7nks3
237755,8eb7051f291a31dd19950b100722419b633td,uo3m7,mobile,phone22,9760054421052631,my,162.39.43.0,wbrlzba8qtlv2or
240068,037d9f10da403d8d5f94b6e2957a3702f6x07,9iq87,home goods,phone28,9760065315789473,mx,88.23.37.224,m25qaut602fooc2
240348,aa5f360084278b35d746fa6af3a7a1a5ra3xe,h1ko2,home goods,phone76,9760066736842105,tr,132.242.144.198,vasstdc27m7nks3
241391,a4e83190edb97fefdc4a6cbfd00f41fbm7c4o,gf7w3,mobile,phone46,9760071789473684,dk,195.138.249.63,vasstdc27m7nks3
241565,223ba984ad966e74ca5aadb36ffff81f621q4,81sx3,mobile,phone4,9760072684210526,in,226.22.60.62,vasstdc27m7nks3
241604,aa5f360084278b35d746fa6af3a7a1a5ra3xe,anob2,home goods,phone82,9760072842105263,sa,54.190.113.75,vasstdc27m7nks3
242100,a58ace8b671a7531c88814bc86b2a34cf0crb,z6j8b,sporting goods,phone670,9760075315789473,gh,183.128.75.7,2yw00url2mgtc0g
245553,f416aeaaafcbb66aabb77347776db008qw96o,mmby1,office equipment,phone327,9760092157894736,es,235.54.117.22,2z8mt0b2x72p9hr
246208,990db0dcdb665fb8fda5845b3e5d63082mbqq,a2q5w,home goods,phone240,9760095684210526,tr,1.226.7.205,4dfli7yn4kajq7b
247294,ffbc0fdfbf19a8a9116b68714138f2902cc13,1y8ds,mobile,phone57,9760101157894736,in,14.179.250.176,8k1mbis7vhy2b8f
247812,d529e9a894a4c21ca7e16cc932b791519vw73,gi05a,office equipment,phone165,9760103789473684,in,180.232.205.150,vm7wpz6qe88819g
248001,6c383b1e68fd6ca0f2002a0f03546ec0otsmv,lms74,home goods,phone59,9760104684210526,it,4.67.19.157,br553wz6yvwfefk
249667,a2b806a1dbaa1a3c57c90175c631f8a4zkbiy,z6j8b,sporting goods,phone1347,9760113263157894,gh,168.109.107.242,xcveej0mz5fdgxw
249809,dbd340def489066ae13ffa5cd68e6d2917li7,kjj7y,jewelry,phone448,9760114000000000,ru,50.183.215.41,s76sqvmhnrycis7
251806,557788ea5c975ec5fad6ee42450afa1dn5xbi,idrlc,sporting goods,phone212,9760123421052631,th,231.102.86.142,vasstdc27m7nks3
252856,e7a98dc8545eb429007cb48799a40a2dc9p6o,5ny8k,mobile,phone201,9760129000000000,mx,150.16.212.37,vasstdc27m7nks3
253796,dbd340def489066ae13ffa5cd68e6d2917li7,btpyy,jewelry,phone65,9760133736842105,ua,43.149.87.252,g950rlizcil23xi
254208,f416aeaaafcbb66aabb77347776db008qw96o,bggqz,office equipment,phone33,9760135842105263,bn,214.61.16.202,vasstdc27m7nks3
254812,21f5b103136104e4947e293983dbaa5b4tder,btpyy,sporting goods,phone65,9760138789473684,uk,103.82.59.52,6q4drlmnhwj4ly3
256502,e3d0a636bf384a7ea8909f392891f37emm7zb,tcaab,mobile,phone590,9760147526315789,ir,194.57.229.127,vasstdc27m7nks3
257696,d174177146370aacbd5ae107b6be78828tx3e,adv46,home goods,phone453,9760154000000000,no,241.168.23.99,vasstdc27m7nks3
258437,e3d0a636bf384a7ea8909f392891f37emm7zb,btpyy,mobile,phone913,9760158052631578,bf,242.159.183.26,twty2pjapqyw5ql
258930,6c8ffec692e88d81e1b18d47818abb04v6llr,im3yk,home goods,phone4,9760160473684210,et,44.85.50.216,vasstdc27m7nks3
259034,dbd340def489066ae13ffa5cd68e6d2917li7,uuik1,jewelry,phone174,9760160947368421,br,178.104.205.94,jhtb26jqqeq90i9
259387,77f0bd275f68e66fd99b3f62669933edbzw86,h3ttu,jewelry,phone46,9760162842105263,us,235.98.11.53,1tyr5gwsmrc3ws6
260419,0d1815382b08885d76c671ab600133adeyp5e,38v0a,jewelry,phone48,9760168526315789,sa,208.232.85.107,vasstdc27m7nks3
260538,a22fdc066a738070c6e4860924d06657hengu,jefix,jewelry,phone101,9760169157894736,id,232.174.41.45,vasstdc27m7nks3
265908,69b83f00712a7306eede7db66f71bfa4ebsd5,jefix,jewelry,phone83,9760198684210526,in,217.157.168.29,lhjilkjdpsla4p4
267718,dd055846eb553ab8e953b084f2048d53bdqec,2yowp,mobile,phone22,9760208894736842,iq,131.99.102.0,vasstdc27m7nks3
268023,ffbc0fdfbf19a8a9116b68714138f2902cc13,1y8ds,mobile,phone57,9760210473684210,in,222.255.105.236,yhvn64mrwqe9anu
268313,dd055846eb553ab8e953b084f2048d53bdqec,6jj4e,mobile,phone124,9760212263157894,iq,140.231.164.76,vasstdc27m7nks3
268437,cffb5f3c1f4ca815d0f643fcb2f2f316beod4,n1thi,jewelry,phone671,9760213105263157,my,192.148.188.102,1160ldj9xfsdno7
268684,8dac2b259fd1c6d1120e519fb1ac14fbqvax8,fedfm,jewelry,phone393,9760214368421052,gh,168.109.107.242,vasstdc27m7nks3
268887,c4856fd5abe8f6d6dea36ca2fec444faauos8,en46r,jewelry,phone8,9760215368421052,us,143.106.183.245,0ubu1su4mfogxuz
269193,a2b9f789ab47d55d86e61fcab55a15d74vqi1,yiern,sporting goods,phone46,9760217315789473,us,245.182.117.78,zsswnbgff1gvtk4
271044,1a1d4e9eba20c58b73fd68c5ab9907081xw9l,boegs,sporting goods,phone52,9760228263157894,lu,75.230.58.67,vasstdc27m7nks3
272145,a4e83190edb97fefdc4a6cbfd00f41fbm7c4o,sgzj8,mobile,phone28,9760234526315789,th,98.83.177.214,vasstdc27m7nks3
272261,d174177146370aacbd5ae107b6be78828tx3e,a2q5w,home goods,phone25,9760235210526315,tr,166.145.196.89,vasstdc27m7nks3
275799,6c8ffec692e88d81e1b18d47818abb04v6llr,onkt6,home goods,phone65,9760256894736842,ng,240.131.223.173,8vtpwgo0y070wbn
277106,dbd340def489066ae13ffa5cd68e6d2917li7,boegs,jewelry,phone129,9760264421052631,tr,10.67.229.153,bpw79p7qtvmnsca
278276,77f0bd275f68e66fd99b3f62669933edbzw86,5yrq8,jewelry,phone47,9760271421052631,tr,46.57.174.183,ukrevxthnrqxufn
280170,a58ace8b671a7531c88814bc86b2a34cf0crb,z6j8b,sporting goods,phone4,9760282736842105,gh,168.109.107.242,vasstdc27m7nks3
280852,dbd340def489066ae13ffa5cd68e6d2917li7,7mkw3,jewelry,phone124,9760286894736842,az,116.47.232.33,xhfmw7uyak0gif6
281776,6b09f3376045ebad1504abe3b05c9c943aezq,rp4kn,jewelry,phone195,9760292736842105,ng,228.66.152.41,brhxi2zlvzzqcjv
282403,aa5f360084278b35d746fa6af3a7a1a5ra3xe,012wh,home goods,phone22,9760296947368421,ru,161.61.62.30,vasstdc27m7nks3
282799,dd055846eb553ab8e953b084f2048d53bdqec,yhoht,mobile,phone63,9760299368421052,ge,132.77.35.58,vasstdc27m7nks3
284191,576c9f2539f29b0775794d71802cc7f6qhcg6,qka42,mobile,phone97,9760308157894736,ir,250.127.68.210,ksq8myadv7fimnn
284511,76f17ce227e593aeff456fed46e36c83a3j72,etwp7,mobile,phone47,9760310263157894,in,58.236.24.40,rxtqm515f0w3nhb
284536,990db0dcdb665fb8fda5845b3e5d63082mbqq,jefix,home goods,phone258,9760310368421052,ng,209.80.85.101,vasstdc27m7nks3
285216,8dac2b259fd1c6d1120e519fb1ac14fbqvax8,c4boy,jewelry,phone150,9760314684210526,ng,68.171.95.214,vasstdc27m7nks3
285787,e8291466de91b0eb4e1515143c7f74dexy2yr,kvb6s,mobile,phone2,9760318315789473,ng,68.171.95.214,vasstdc27m7nks3
287144,25a4ee3a528004bcf4f4bf62b9208a7dx96pt,lwo72,home goods,phone72,9760326894736842,ng,84.242.25.125,64nsqmgunk96fup
287312,21f5b103136104e4947e293983dbaa5b4tder,jefix,sporting goods,phone6,9760327789473684,uk,231.102.86.142,tk6y59e55mdrikq
287627,e3d0a636bf384a7ea8909f392891f37emm7zb,4tuo8,mobile,phone35,9760329736842105,mc,240.142.176.134,vasstdc27m7nks3
289602,2f13d3d968cc52de9f8d50903d415b81vyx9g,lx703,mobile,phone130,9760341894736842,in,48.244.21.58,4aiaodfshonsfwu
290698,8dac2b259fd1c6d1120e519fb1ac14fbqvax8,im3yk,jewelry,phone4,9760349421052631,tz,129.173.75.189,vasstdc27m7nks3
290977,a58ace8b671a7531c88814bc86b2a34cf0crb,todvj,sporting goods,phone106,9760351105263157,za,247.103.242.113,py4lce8whfywwtk
292573,e646db4cf8584cc9607fa26470fd0297vz3hn,el52b,sporting goods,phone542,9760361526315789,ir,222.105.153.143,tte1vz4nfdfpo18
294477,cffb5f3c1f4ca815d0f643fcb2f2f316beod4,gfsi7,jewelry,phone53,9760373736842105,mx,110.171.16.93,hoz9glv9zdeeo4l
295474,c2e1242ad5ea781923a08987d55365c69fii7,wghzu,jewelry,phone59,9760380368421052,ar,131.27.204.116,zifo31zyjea1a7h
295794,9791702a487aaf4d60eb0357a5ee8d1292mg5,a2q5w,mobile,phone412,9760382473684210,tr,251.123.80.100,ruqduopniilyxo2
296750,ab7ca72b2babe5c89184cce26625a48dvlebr,qp6cy,home goods,phone34,9760389368421052,fr,161.219.141.62,vasstdc27m7nks3
297883,e3d0a636bf384a7ea8909f392891f37emm7zb,4tuo8,mobile,phone28,9760397000000000,uk,195.10.123.0,iyminseg5m33er3
299816,0e66933c924764a59760aaae5368e7d1e0s88,9366k,mobile,phone823,9760410684210526,ng,218.136.94.217,vasstdc27m7nks3
300216,e8291466de91b0eb4e1515143c7f74dexy2yr,3s2u1,mobile,phone82,9760413526315789,pl,241.190.202.106,vasstdc27m7nks3
302671,79171cbf19c1a21c24f7193a96b60d3df3gtk,4x0oq,jewelry,phone110,9760432105263157,au,8.116.0.253,hupircfj7069we1
302997,6b09f3376045ebad1504abe3b05c9c943aezq,7mvzy,jewelry,phone126,9760434842105263,us,6.194.156.21,0f6j9wgpl16lihb
304974,dbd340def489066ae13ffa5cd68e6d2917li7,7mkw3,jewelry,phone11,9760450526315789,az,142.68.99.254,nhhfa8uwn5r0a4x
305547,8e46e0478d1fda88696becb31ff7978am9gxx,zhzq8,sporting goods,phone663,9760454842105263,us,184.73.245.145,vasstdc27m7nks3
307428,6c383b1e68fd6ca0f2002a0f03546ec0otsmv,2uu2n,home goods,phone1365,9760470526315789,zm,202.130.71.167,ovy0qglldehlbgn
307779,cffb5f3c1f4ca815d0f643fcb2f2f316beod4,yhoht,jewelry,phone91,9760473473684210,ua,38.136.97.64,v8livezyto1u15c
310087,ecb413b43fe4937e0d8ff1d43e1b077e098kj,h1ko2,jewelry,phone15,9760491368421052,tr,118.109.80.145,c8mpltijav4ycfk
312240,0dea01e325acccb9d2e7cdbf0150619c6aycy,mq6jw,jewelry,phone71,9760508947368421,tr,240.160.209.24,njp5yhkgtvq36j4
312661,6b09f3376045ebad1504abe3b05c9c943aezq,iwwkp,jewelry,phone33,9760512263157894,ng,68.171.95.214,vasstdc27m7nks3
314127,7d8d3493942dc13742444f28626c5839axjqd,5yrq8,jewelry,phone149,9760524789473684,tr,178.181.62.147,9f4xxsc5pfj46ig
314659,cf9a1c3af63d1bc3f55728b4a06a5f46njrac,gg8ji,mobile,phone47,9760529315789473,ng,81.8.137.43,yhasp5q3ltt8g5z
314955,fe37b8b29d26021ea9462bcc7c5bf5c2pbya7,no273,jewelry,phone106,9760531842105263,eu,215.97.130.68,mcaexpdenxboq1r
316606,75339aea3f29d7d9a8d67ed3fe1c89c3owsq5,7me5z,sporting goods,phone1089,9760546526315789,mx,30.195.180.20,ils3oki1k1od0ut
316675,6b09f3376045ebad1504abe3b05c9c943aezq,2fdc6,jewelry,phone46,9760547263157894,us,218.53.136.118,t09z30lmtn1uayz
317171,8e46e0478d1fda88696becb31ff7978am9gxx,jefix,sporting goods,phone204,9760551842105263,tw,128.102.130.72,vasstdc27m7nks3
317273,46a28eaed47c29b4fd148a50cde44840u0bsn,6iq5a,mobile,phone201,9760552684210526,mx,205.233.146.107,vasstdc27m7nks3
319247,c1859303603734d90d1a91d80977e14echjim,y5aq8,sporting goods,phone83,9760570210526315,qa,179.207.232.186,7pmj3egkar8hq8a
321323,e1dab1cacb09b523cfcc9922270947f8xdjbx,k6snz,computers,phone2,9760588894736842,fr,144.102.107.15,vasstdc27m7nks3
321333,7900c9dc6bc29cacd7ec41e18467e1f2el6lv,im3yk,jewelry,phone5,9760589052631578,et,89.58.128.93,vasstdc27m7nks3
322564,5e9fae8fb44a50c285436949f7f00460wjvsb,blkjh,home goods,phone2,9760599894736842,ng,240.131.223.173,qjd3xlxfgp2uww9
322610,6c8ffec692e88d81e1b18d47818abb04v6llr,im3yk,home goods,phone4,9760600368421052,gh,168.109.107.242,vasstdc27m7nks3
324164,49751ca502ec6b3a75de1ed1f96cfd50upx4i,jefix,jewelry,phone4,9760614368421052,vn,84.162.41.190,vasstdc27m7nks3
324442,ef40c29a478ca16687a76bc405097bbagamph,tep1m,jewelry,phone17,9760616684210526,in,163.47.80.56,ed494k3sdz39atu
324657,7b93ccc9d5730b561ec5fa7f4bd48c04qudf1,2hkjh,jewelry,phone46,9760618526315789,us,177.114.174.32,96eo2ut4alxxkkn
325821,de55942423fb03bfc82c1ecbbb685fb1effg6,5ny8k,mobile,phone203,9760628315789473,mx,108.48.218.57,vasstdc27m7nks3
326408,9791702a487aaf4d60eb0357a5ee8d1292mg5,btpyy,mobile,phone1120,9760633894736842,uk,100.115.56.192,w03s2jl36qg962p
327969,399c033b19576a771da5d146a9ab09dbz9up8,cesty,mobile,phone718,9760649157894736,us,180.199.165.63,vasstdc27m7nks3
328275,e8291466de91b0eb4e1515143c7f74dexy2yr,h1ko2,mobile,phone20,9760652000000000,tr,101.134.131.254,vasstdc27m7nks3
328436,08515611e73803dc6d8c562b8514dfb5qi3z9,x0bn4,jewelry,phone224,9760653421052631,ua,7.233.185.132,5h9kan5hxemv23l
328966,e8291466de91b0eb4e1515143c7f74dexy2yr,im3yk,mobile,phone22,9760658368421052,dz,9.188.126.251,vasstdc27m7nks3
328991,0dea01e325acccb9d2e7cdbf0150619c6aycy,mq6jw,jewelry,phone106,9760658631578947,tr,86.228.207.143,lz4sj183090n3rw
329030,aa5f360084278b35d746fa6af3a7a1a5ra3xe,im3yk,home goods,phone127,9760658947368421,ph,20.79.60.143,xc0bp3jfkykyk6o
329445,78a1b6274a28a1855788702d59793c18872nv,5s8kt,mobile,phone17,9760663052631578,th,251.34.188.213,vasstdc27m7nks3
332821,21f5b103136104e4947e293983dbaa5b4tder,4tuo8,sporting goods,phone212,9760697368421052,uk,223.95.42.232,9bz185z3rganvag
333241,055282b75717345ba6f53d40e9e6d6c56qrzp,im3yk,sporting goods,phone4,9760701894736842,ng,68.171.95.214,vasstdc27m7nks3
334260,4cdf0aaf5ef5d0cce46d10a864661e38u9bsn,k1g7r,mobile,phone77,9760713315789473,id,61.208.132.252,xbmqc0dfuq0txx0
334300,8dac2b259fd1c6d1120e519fb1ac14fbqvax8,lsqf2,jewelry,phone59,9760713842105263,ng,240.131.223.173,vasstdc27m7nks3
334784,c4856fd5abe8f6d6dea36ca2fec444faauos8,46i7t,jewelry,phone464,9760719157894736,tr,12.69.223.39,nwsfhs89iyspmoy
335318,7f86c3c417ae1db5bea10bf9d0a7827ct3ni4,ju283,jewelry,phone23,9760724736842105,us,173.135.241.77,vasstdc27m7nks3
336891,76f17ce227e593aeff456fed46e36c83a3j72,6d5ei,mobile,phone1367,9760740894736842,us,246.81.14.4,qjj3ihrek9zva1h
337220,8dac2b259fd1c6d1120e519fb1ac14fbqvax8,c4boy,jewelry,phone2,9760744684210526,ng,237.244.140.58,vasstdc27m7nks3
341685,055282b75717345ba6f53d40e9e6d6c56qrzp,w74we,sporting goods,phone2,9760797052631578,mx,56.200.80.102,a2i549w44q3alvl
341911,49751ca502ec6b3a75de1ed1f96cfd50upx4i,jefix,jewelry,phone59,9760799947368421,sa,50.30.87.82,8x471gwpc5e2log
343146,f5865e6c699a695b14148bc78f7262c8ag7wq,012wh,sporting goods,phone464,9760814578947368,ru,188.251.212.189,myek3j32wiqjl7g
343670,afc65a97769ad735c0177058848c085ckqgvd,8fqx4,sporting goods,phone2,9760820631578947,in,90.12.56.193,5k9d2qxjfeg4wf3
345387,037d9f10da403d8d5f94b6e2957a3702f6x07,r1iwx,home goods,phone664,9760841473684210,cl,81.199.29.83,x89udvionwk9o6g
345791,46a28eaed47c29b4fd148a50cde44840u0bsn,4se3h,mobile,phone218,9760846578947368,de,3.41.210.85,vasstdc27m7nks3
345886,cffb5f3c1f4ca815d0f643fcb2f2f316beod4,8r6dz,jewelry,phone508,9760847789473684,my,76.193.31.74,pqssq8mb3yl4kae
346081,d13347df4048b290cf968422d118133f71hq0,diwoh,mobile,phone98,9760850052631578,in,194.130.218.235,vasstdc27m7nks3
347469,52d8066e28f168e5bee769559ead307e1go7e,jefix,mobile,phone150,9760867947368421,id,213.159.92.67,cvnccjtw6hy22ju
349215,2271fe5b01f9b8f9d8409014ae4511524grmq,5kj2r,mobile,phone32,9760890052631578,gt,56.234.244.109,qt2bud3u7u0rosg
350749,a6ec153fc7002cfd929b9f7199914cf75upgt,rlqxt,sporting goods,phone269,9760909578947368,cl,173.252.253.15,7poxlup1jw4f6wl
352233,c2e1242ad5ea781923a08987d55365c69fii7,lwlf2,jewelry,phone108,9760928210526315,ng,163.108.18.112,vasstdc27m7nks3
352968,eef4c687daf977f64fc1d08675c44444raj3s,0tx83,mobile,phone22,9760937526315789,sg,7.44.125.53,hb8stszgt8mvbx8
353442,668d393e858e8126275433046bbd35c6tywop,c0uyt,furniture,phone677,9760943263157894,my,137.122.156.187,qqvpxboa9slyw43
353496,6e848149cabc4434155aacb610fb20de6vq5b,gfsi7,jewelry,phone21,9760944052631578,mx,173.27.104.214,hejd0uz88qr7nsk
